vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecodeid,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type
2,2015-02-18T18:19:30.000,2015-02-18T18:22:34.000,N,1,-73.944358825683594,40.819465637207031,-73.950386047363281,40.811088562011719,1,0.67,4.5,1,0.5,0,0,0.3,6.3,1,1
2,2015-02-14T08:28:51.000,2015-02-14T08:53:33.000,N,1,-73.950660705566406,40.723411560058594,-73.991447448730469,40.750320434570312,1,6.17,22.5,0,0.5,4.66,0,0.3,27.96,1,1
2,2015-02-08T15:42:07.000,2015-02-08T15:45:06.000,N,1,-73.997604370117187,40.674545288085937,-74.008476257324219,40.67315673828125,1,0.81,5,0,0.5,1,0,0.3,6.8,1,1
1,2015-02-08T15:46:12.000,2015-02-08T16:02:53.000,N,1,-73.955650329589844,40.680557250976562,-73.962478637695313,40.650169372558594,1,2.3,12,0,0.5,0,0,0.3,12.8,2,1
2,2015-02-28T22:45:55.000,2015-02-28T22:52:12.000,N,1,-73.966949462890625,40.683589935302734,-73.956924438476563,40.690773010253906,1,1.55,7,0.5,0.5,0,0,0.3,8.3,2,1
2,2015-01-17T22:13:57.000,2015-01-17T22:17:08.000,N,1,-73.998374938964844,40.677219390869141,-73.997413635253906,40.683582305908203,1,0.69,4.5,0.5,0.5,0,0,0.3,5.8,2,1
1,2015-02-23T16:34:49.000,2015-02-23T16:54:52.000,N,1,-73.95196533203125,40.786319732666016,-73.943931579589844,40.820201873779297,1,3,15,1,0.5,0,0,0.3,16.8,2,1
2,2015-02-08T19:18:46.000,2015-02-08T19:22:21.000,N,1,-73.942291259765625,40.822368621826172,-73.951438903808594,40.810352325439453,1,0.98,5,0,0.5,0,0,0.3,5.8,2,1
2,2015-02-26T01:23:30.000,2015-02-26T01:30:25.000,N,1,-73.981369018554688,40.67498779296875,-73.988357543945313,40.659313201904297,6,1.38,7,0.5,0.5,1.66,0,0.3,9.96,1,1
2,2015-02-20T13:20:26.000,2015-02-20T13:23:56.000,N,1,-73.920211791992188,40.759525299072266,-73.925827026367188,40.754787445068359,1,0.56,4.5,0,0.5,0,0,0.3,5.3,2,1
2,2015-02-06T15:19:24.000,2015-02-06T15:50:33.000,N,1,-73.884414672851562,40.880214691162109,-73.934524536132813,40.852718353271484,1,4.37,22,0,0.5,4.56,0,0.3,27.36,1,1
2,2015-02-21T20:16:40.000,2015-02-21T20:37:21.000,N,1,-73.919227600097656,40.758754730224609,-73.970176696777344,40.75628662109375,1,3.51,15,0.5,0.5,3.26,0,0.3,19.56,1,1
2,2015-02-14T00:29:06.000,2015-02-14T00:33:01.000,N,1,-73.892478942871094,40.748882293701172,-73.88861083984375,40.752658843994141,5,0.49,4.5,0.5,0.5,0,0,0.3,5.8,2,1
2,2015-02-16T12:31:21.000,2015-02-16T12:45:10.000,N,1,-73.937522888183594,40.812946319580078,-73.862014770507813,40.768566131591797,1,7.98,22.5,0,0.5,0,5.33,0.3,28.63,1,1
2,2015-02-19T14:26:12.000,2015-02-19T14:30:34.000,N,1,-73.932746887207031,40.795719146728516,-73.940467834472656,40.793304443359375,1,0.56,5,0,0.5,0,0,0.3,5.8,2,1
2,2015-02-08T19:46:47.000,2015-02-08T19:55:59.000,N,1,-73.988090515136719,40.674919128417969,-73.970977783203125,40.680820465087891,1,1.32,8,0,0.5,1,0,0.3,9.8,1,1
2,2015-02-08T01:12:58.000,2015-02-08T01:22:21.000,N,1,-73.981307983398437,40.675281524658203,-73.998565673828125,40.648086547851562,2,2.4,10,0.5,0.5,0,0,0.3,11.3,2,1
2,2015-02-08T20:29:44.000,2015-02-08T20:47:33.000,N,1,-73.941490173339844,40.798732757568359,-73.990470886230469,40.751045227050781,2,6.06,20,0.5,0.5,0,0,0.3,21.3,2,1
2,2015-02-01T01:40:05.000,2015-02-01T01:45:42.000,N,1,-73.891067504882813,40.746730804443359,-73.88543701171875,40.755443572998047,1,0.9,6,0.5,0.5,0,0,0.3,7.3,2,1
2,2015-02-25T22:11:10.000,2015-02-25T22:14:33.000,N,1,-73.911659240722656,40.775524139404297,-73.921195983886719,40.767200469970703,1,0.74,4.5,0.5,0.5,0,0,0.3,5.8,2,1
2,2015-02-17T14:11:48.000,2015-02-17T14:30:55.000,N,1,-73.844223022460938,40.721321105957031,-73.900184631347656,40.741245269775391,1,3.9,16.5,0,0.5,0,0,0.3,17.3,2,1
2,2015-01-11T00:00:49.000,2015-01-11T00:17:07.000,N,1,-73.938873291015625,40.749687194824219,-73.856277465820312,40.760257720947266,1,7.97,24,0.5,0.5,0,0,0.3,25.3,1,1
2,2015-02-15T01:06:47.000,2015-02-15T01:32:30.000,N,1,-73.955459594726563,40.719963073730469,-73.958572387695313,40.643913269042969,1,0,15,0.5,0.5,0,0,0.3,16.3,1,1
2,2015-02-14T00:54:13.000,2015-02-14T01:01:19.000,N,1,-73.9676513671875,40.681106567382813,-73.962074279785156,40.655529022216797,1,1.96,8.5,0.5,0.5,2.45,0,0.3,12.25,1,1
2,2015-01-05T13:34:25.000,2015-01-05T13:35:59.000,N,1,-73.93585205078125,40.821090698242187,-73.936309814453125,40.822235107421875,1,0.13,3,0,0.5,0,0,0.3,3.8,2,1
2,2015-02-28T02:28:00.000,2015-02-28T02:38:08.000,N,1,-73.943153381347656,40.706531524658203,-73.963005065917969,40.687816619873047,1,2.3,9.5,0.5,0.5,2.7,0,0.3,13.5,1,1
2,2015-02-02T01:05:16.000,2015-02-02T01:18:01.000,N,1,-73.890937805175781,40.746971130371094,-73.854896545410156,40.741611480712891,1,3.25,12,0.5,0.5,0,0,0.3,13.3,1,1
1,2015-02-20T22:11:20.000,2015-02-20T22:25:16.000,N,1,-73.884834289550781,40.813571929931641,-73.913711547851562,40.832450866699219,2,2.4,11,0.5,0.5,0,0,0.3,12.3,2,1
2,2015-01-12T23:47:01.000,2015-01-13T00:09:31.000,N,1,-73.960609436035156,40.71875,-73.996879577636719,40.661521911621094,1,6.4,22.5,0.5,0.5,0,0,0.3,23.8,2,1
2,2015-01-18T00:49:13.000,2015-01-18T00:55:31.000,N,1,-73.951156616210937,40.724361419677734,-73.96319580078125,40.714450836181641,1,1.19,6.5,0.5,0.5,0,0,0.3,7.8,2,1
1,2015-02-26T21:59:20.000,2015-02-26T22:04:19.000,N,1,-73.958564758300781,40.816146850585938,-73.990425109863281,40.777084350585938,1,3.6,11.5,0.5,0.5,0,0,0.3,12.8,2,1
2,2015-02-08T00:15:24.000,2015-02-08T00:32:59.000,N,1,-73.887260437011719,40.832706451416016,-73.952392578125,40.810726165771484,1,6.75,21.5,0.5,0.5,0,0,0.3,22.8,2,1
1,2015-02-21T12:18:35.000,2015-02-21T12:35:08.000,N,1,-74.001380920410156,40.683956146240234,-73.963302612304688,40.676521301269531,1,3.6,14.5,0,0.5,0,0,0.3,15.3,2,1
2,2015-02-23T20:48:21.000,2015-02-23T20:51:23.000,N,1,-73.958183288574219,40.710453033447266,-73.955001831054687,40.718406677246094,6,0.81,4.5,0.5,0.5,1.16,0,0.3,6.96,1,1
2,2015-02-26T19:07:06.000,2015-02-26T19:32:12.000,N,1,-73.940269470214844,40.793735504150391,-73.917671203613281,40.755245208740234,1,5.46,21,1,0.5,0,0,0.3,22.8,2,1
2,2015-02-20T23:11:35.000,2015-02-20T23:17:42.000,N,1,-73.925422668457031,40.827766418457031,-73.919075012207031,40.821666717529297,2,1.14,6.5,0.5,0.5,0,0,0.3,7.8,2,1
2,2015-02-21T16:15:46.000,2015-02-21T16:48:53.000,N,1,-73.891494750976563,40.861476898193359,-73.990798950195313,40.766025543212891,1,13.34,39.5,0,0.5,0,0,0.3,40.3,1,1
2,2015-02-21T19:09:27.000,2015-02-21T19:16:11.000,N,1,-73.956184387207031,40.813163757324219,-73.945137023925781,40.808101654052734,1,1,6,0,0.5,2,0,0.3,8.8,1,1
2,2015-02-25T16:36:49.000,2015-02-25T16:53:05.000,N,1,-73.894096374511719,40.862033843994141,-73.928573608398437,40.823394775390625,1,4.15,16.5,1,0.5,0,0,0.3,18.3,1,1
2,2015-02-20T23:09:46.000,2015-02-20T23:18:35.000,N,1,-73.961715698242188,40.810909271240234,-73.940628051757813,40.833854675292969,5,2.13,9,0.5,0.5,0,0,0.3,10.3,2,1
2,2015-02-12T11:39:58.000,2015-02-12T11:50:06.000,N,1,-73.960006713867188,40.694187164306641,-73.977630615234375,40.685184478759766,1,1.66,8.5,0,0.5,2.79,0,0.3,12.09,1,1
2,2015-02-03T14:25:42.000,2015-02-03T14:31:27.000,N,1,-73.944480895996094,40.841041564941406,-73.925079345703125,40.868045806884766,3,2.38,8.5,0,0.5,0,0,0.3,9.3,2,1
2,2015-02-01T02:33:02.000,2015-02-01T02:41:23.000,N,1,-73.938888549804688,40.799503326416016,-73.917999267578125,40.819343566894531,1,2.22,9,0.5,0.5,2.06,0,0.3,12.36,1,1
2,2015-02-01T20:20:52.000,2015-02-01T20:24:06.000,N,1,-73.956008911132813,40.813690185546875,-73.949028015136719,40.822551727294922,1,0.73,4.5,0.5,0.5,1,0,0.3,6.8,1,1
2,2015-02-25T21:37:11.000,2015-02-25T21:55:28.000,N,1,-73.953643798828125,40.719566345214844,-73.947898864746094,40.671512603759766,1,3.84,15,0.5,0.5,0,0,0.3,16.3,2,1
2,2015-02-02T15:36:42.000,2015-02-02T15:43:44.000,N,1,-73.918807983398438,40.758998870849609,-73.905662536621094,40.763191223144531,1,1.09,6,0,0.5,1.2,0,0.3,8,1,1
2,2015-02-07T01:13:03.000,2015-02-07T01:17:46.000,N,1,-73.884841918945313,40.747596740722656,-73.893745422363281,40.746551513671875,1,0.58,5,0.5,0.5,0,0,0.3,6.3,2,1
2,2015-02-19T00:10:21.000,2015-02-19T00:15:02.000,N,1,-73.911819458007813,40.775283813476563,-73.899078369140625,40.77093505859375,5,1.01,5.5,0.5,0.5,0,0,0.3,6.8,2,1
1,2015-02-26T08:32:35.000,2015-02-26T08:50:31.000,N,5,-73.937278747558594,40.854148864746094,-73.903732299804688,40.887531280517578,1,4,0,0,0,0,0,0,0,2,2
2,2015-02-13T23:20:40.000,2015-02-13T23:29:31.000,N,1,-73.92144775390625,40.766826629638672,-73.92999267578125,40.775932312011719,1,1.07,7.5,0.5,0.5,0,0,0.3,8.8,2,1
2,2015-02-18T14:39:03.000,2015-02-18T14:44:26.000,N,1,-73.954063415527344,40.787322998046875,-73.965667724609375,40.792095184326172,1,0.69,5.5,0,0.5,0,0,0.3,6.3,2,1
2,2015-02-10T08:55:48.000,2015-02-10T09:01:50.000,N,1,-73.944564819335938,40.807395935058594,-73.959007263183594,40.809356689453125,1,1.05,6,0,0.5,0,0,0.3,6.8,2,1
1,2015-02-19T12:44:41.000,2015-02-19T12:56:12.000,N,1,-73.940078735351563,40.825607299804687,-73.961898803710938,40.798881530761719,1,2.2,10,0,0.5,1,0,0.3,11.8,1,1
2,2015-02-14T15:25:52.000,2015-02-14T15:58:03.000,N,1,-73.883369445800781,40.743293762207031,-73.927871704101563,40.761642456054688,1,3.4,20.5,0,0.5,4.26,0,0.3,25.56,1,1
2,2015-02-07T20:44:44.000,2015-02-07T20:46:34.000,N,1,-73.95758056640625,40.717941284179687,-73.95501708984375,40.722366333007813,1,0.39,3.5,0.5,0.5,0,0,0.3,4.8,2,1
1,2015-02-16T14:35:07.000,2015-02-16T14:38:50.000,N,1,-73.945480346679688,40.802066802978516,-73.944770812988281,40.807407379150391,1,0.7,4.5,0,0.5,0,0,0.3,5.3,2,1
2,2015-02-14T21:15:00.000,2015-02-14T21:22:06.000,N,1,-73.977249145507813,40.685390472412109,-73.974197387695313,40.693382263183594,1,0.88,6.5,0.5,0.5,1.95,0,0.3,9.75,1,1
1,2015-02-11T17:16:51.000,2015-02-11T17:24:28.000,N,1,-73.80743408203125,40.700408935546875,-73.796730041503906,40.693550109863281,3,0.8,6.5,1,0.5,0,0,0.3,8.3,2,1
2,2015-02-14T20:14:48.000,2015-02-14T20:58:48.000,N,1,-73.962852478027344,40.678321838378906,-73.97833251953125,40.761722564697266,1,9.96,36,0.5,0.5,0,0,0.3,37.3,2,1
2,2015-02-07T21:49:11.000,2015-02-07T22:08:44.000,N,1,-73.962310791015625,40.716014862060547,-73.956428527832031,40.686305999755859,1,2.71,14,0.5,0.5,3.06,0,0.3,18.36,1,1
2,2015-02-26T08:59:50.000,2015-02-26T09:04:12.000,N,1,-73.936927795410156,40.839736938476562,-73.929801940917969,40.849529266357422,1,0.79,5.5,0,0.5,1.26,0,0.3,7.56,1,1
2,2015-02-15T13:49:15.000,2015-02-15T13:54:59.000,N,1,-73.885086059570313,40.747589111328125,-73.912681579589844,40.7459716796875,1,1.3,6.5,0,0.5,0,0,0.3,7.3,2,1
2,2015-01-10T02:00:25.000,2015-01-10T02:19:13.000,N,1,-73.957489013671875,40.718051910400391,-73.95550537109375,40.669708251953125,1,4.44,17,0.5,0.5,3.5,0,0.3,21.8,1,1
2,2015-02-25T15:01:27.000,2015-02-25T15:09:28.000,N,1,-73.84442138671875,40.721363067626953,-73.857498168945313,40.717029571533203,1,1.03,7,0,0.5,0,0,0.3,7.8,2,1
2,2015-02-07T15:22:29.000,2015-02-07T15:57:34.000,N,1,-73.939277648925781,40.800174713134766,-73.868766784667969,40.849102020263672,1,8.1,30,0,0.5,0,0,0.3,30.8,2,1
1,2015-02-28T23:26:35.000,2015-02-28T23:32:45.000,N,1,-73.875831604003906,40.879867553710938,-73.852607727050781,40.873775482177734,2,1.3,7,0.5,0.5,0,0,0.3,8.3,2,1
1,2015-02-10T16:27:11.000,2015-02-10T16:41:26.000,N,1,-73.944564819335938,40.823955535888672,-73.923393249511719,40.812381744384766,1,1.7,10.5,1,0.5,0,0,0.3,12.3,2,1
2,2015-02-23T15:58:14.000,2015-02-23T16:29:16.000,N,1,-73.940574645996094,40.679927825927734,-73.989089965820313,40.688926696777344,1,3.37,20,0,0.5,0,0,0.3,20.8,2,1
2,2015-02-15T17:02:21.000,2015-02-15T17:07:28.000,N,1,-73.941825866699219,40.798351287841797,-73.936408996582031,40.811256408691406,1,1.14,6,0,0.5,0,0,0.3,6.8,2,1
2,2015-02-03T19:45:53.000,2015-02-03T19:53:54.000,N,1,-73.911766052246094,40.775455474853516,-73.895164489746094,40.767871856689453,1,1.52,7.5,1,0.5,0,0,0.3,9.3,2,1
2,2015-02-23T18:50:53.000,2015-02-23T18:55:46.000,N,1,-73.918891906738281,40.758907318115234,-73.912086486816406,40.766151428222656,1,0.65,5,1,0.5,1.8,0,0.3,8.6,1,1
2,2015-02-18T20:16:38.000,2015-02-18T20:34:41.000,N,1,-73.948524475097656,40.794342041015625,-73.933273315429688,40.855438232421875,1,6.33,20.5,0.5,0.5,0,0,0.3,21.8,2,1
2,2015-01-10T17:00:06.000,2015-01-10T17:09:45.000,N,1,-73.958396911621094,40.7171630859375,-73.968009948730469,40.710765838623047,5,0.89,7.5,0,0.5,0,0,0.3,8.3,1,1
2,2015-02-20T16:38:34.000,2015-02-20T16:43:08.000,N,1,-73.826133728027344,40.747085571289063,-73.830368041992188,40.759616851806641,1,0.92,5,1,0.5,0,0,0.3,6.8,2,1
2,2015-02-15T08:17:37.000,2015-02-15T08:18:23.000,N,1,-73.934127807617188,40.736385345458984,-73.93414306640625,40.736423492431641,2,0,2.5,0,0.5,0,0,0.3,3.3,2,1
1,2015-02-13T08:28:09.000,2015-02-13T08:47:46.000,N,1,-73.933303833007813,40.855270385742187,-73.967117309570313,40.804454803466797,1,1.2,13.5,0,0.5,2.85,0,0.3,17.15,1,1
2,2015-02-20T17:26:01.000,2015-02-20T17:43:54.000,N,1,-74.001304626464844,40.680206298828125,-73.985671997070313,40.687339782714844,1,1.81,12,1,0.5,2.76,0,0.3,16.56,1,1
2,2015-02-25T12:21:21.000,2015-02-25T12:59:35.000,N,1,-73.99066162109375,40.576019287109375,-73.981666564941406,40.576946258544922,1,6.53,27,0,0.5,0,0,0.3,27.8,2,1
2,2015-02-07T01:45:43.000,2015-02-07T01:54:45.000,N,1,-73.950393676757812,40.723922729492188,-73.901153564453125,40.731082916259766,1,3.53,12,0.5,0.5,0,0,0.3,13.3,2,1
2,2015-02-13T21:40:48.000,2015-02-13T22:05:32.000,N,1,-73.973342895507813,40.685943603515625,-73.985420227050781,40.723419189453125,5,3.52,17.5,0.5,0.5,1.2,0,0.3,20,1,1
2,2015-02-18T12:13:20.000,2015-02-18T12:18:59.000,N,1,-73.879287719726563,40.748096466064453,-73.898773193359375,40.746074676513672,1,1.03,6,0,0.5,1.36,0,0.3,8.16,1,1
2,2015-02-11T11:08:25.000,2015-02-11T11:15:54.000,N,1,-73.807769775390625,40.700401306152344,-73.793922424316406,40.686176300048828,1,1.24,7,0,0.5,1.56,0,0.3,9.36,1,1
2,2015-02-03T23:33:32.000,2015-02-03T23:46:59.000,N,1,-73.8441162109375,40.721298217773438,-73.859283447265625,40.69256591796875,1,2.87,12.5,0.5,0.5,0,0,0.3,13.8,2,1
2,2015-02-15T11:29:11.000,2015-02-15T11:40:10.000,N,1,-73.954902648925781,40.805202484130859,-73.977394104003906,40.78692626953125,1,2.14,10,0,0.5,2.16,0,0.3,12.96,1,1
2,2015-02-26T22:43:02.000,2015-02-26T22:48:49.000,N,1,-73.870658874511719,40.751556396484375,-73.853561401367188,40.752277374267578,2,1.09,6,0.5,0.5,0,0,0.3,7.3,2,1
2,2015-02-04T19:17:28.000,2015-02-04T19:24:41.000,N,1,-73.8638916015625,40.733005523681641,-73.853439331054687,40.728748321533203,1,1.01,6.5,1,0.5,2.49,0,0.3,10.79,1,1
1,2015-02-02T11:55:28.000,2015-02-02T12:05:26.000,Y,1,-73.949966430664063,40.807003021240234,-73.942039489746094,40.787086486816406,1,2,9,0,0.5,0,0,0.3,9.8,2,1
2,2015-02-18T09:19:28.000,2015-02-18T09:26:16.000,N,1,-73.80743408203125,40.700260162353516,-73.813278198242188,40.690761566162109,2,1.2,6.5,0,0.5,0,0,0.3,7.3,2,1
1,2015-02-18T14:52:21.000,2015-02-18T15:07:40.000,Y,1,-73.950447082519531,40.826652526855469,-73.991432189941406,40.770492553710937,1,5,18,0,0.5,3.75,0,0.3,22.55,1,1
2,2015-02-06T15:18:15.000,2015-02-06T15:24:32.000,N,1,-73.875617980957031,40.735591888427734,-73.895431518554688,40.738338470458984,1,1.28,7,0,0.5,0,0,0.3,7.8,2,1
2,2015-02-28T16:19:38.000,2015-02-28T16:44:17.000,N,1,-73.930198669433594,40.76702880859375,-73.965263366699219,40.759223937988281,1,3.22,17.5,0,0.5,0,0,0.3,18.3,2,1
1,2015-02-14T21:57:42.000,2015-02-14T21:59:26.000,N,5,-73.934593200683594,40.796882629394531,-73.934593200683594,40.796882629394531,1,0,0,0,0,0,0,0,0,3,2
2,2015-02-05T19:04:06.000,2015-02-05T19:39:47.000,N,1,-73.921409606933594,40.867950439453125,-73.831352233886719,40.974235534667969,1,9.11,31.5,1,0.5,0,0,0.3,33.3,2,1
1,2015-01-17T15:54:53.000,2015-01-17T16:09:39.000,N,1,-73.888946533203125,40.749244689941406,-73.87139892578125,40.757362365722656,1,1.4,10.5,0,0.5,0,0,0,11,2,1
2,2015-02-05T11:45:04.000,2015-02-05T11:47:53.000,N,1,-73.941253662109375,40.813732147216797,-73.945411682128906,40.807998657226563,1,0.42,4,0,0.5,0,0,0.3,4.8,2,1
2,2015-02-24T01:22:57.000,2015-02-24T01:33:16.000,N,1,-73.952781677246094,40.810596466064453,-73.918861389160156,40.807403564453125,6,2.33,10,0.5,0.5,0,0,0.3,11.3,2,1
2,2015-02-26T16:18:32.000,2015-02-26T16:38:06.000,N,1,-73.95489501953125,40.789161682128906,-73.952888488769531,40.770111083984375,1,1.81,13,1,0.5,1.5,0,0.3,16.3,1,1
2,2015-02-13T10:50:18.000,2015-02-13T11:06:58.000,N,1,-73.922950744628906,40.817146301269531,-73.891410827636719,40.826805114746094,1,2.23,12,0,0.5,0,0,0.3,12.8,2,1
